Start_idx,HR,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_TINN,HRV_HTI,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S
0.0,62.0,961.8032786885246,86.05246842714259,62.941772033099504,63.33370502418437,0.08946992626650242,0.06544141970375097,990.0,74.13,0.07487878787878788,110.0,1030.0,37.704918032786885,67.21311475409836,640.0,1090.0,390.625,8.714285714285714,,,0.006202032168764557,0.046334683792798,0.0009161991894913656,0.05345291515105392,0.1338529080396695,0.11602795004235185,0.8668317464418857,-3.071864488337158,44.78369230026927,105.7458711512498,0.42350298704537154,14877.61065934071
6000.0,62.0,970.4918032786885,54.81563735249874,66.47054485509602,67.02959123920505,0.05648232902875715,0.06849160871893341,980.0,44.477999999999994,0.04538571428571428,60.0,1020.0,40.98360655737705,72.1311475409836,860.0,1060.0,93.75,7.625,,,0.023117226741380437,0.09641619077938025,0.011616740239827266,0.13115015776058794,0.23976498713040145,0.1762653368940698,0.7351587861250318,-2.3390811373254063,47.39707850540429,60.54589238541093,0.7828289688703148,9015.423457234787
